name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,adaptive_var_iter,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
max_iter_160_0000,0,0.999,0.2,1,True,True,True,10000,0.9,3000.0,160,40,16,20,0.6,0.001,0.03,0.1,0.3,MIXED,MIXED,20,1,288.6333333333334,298.06666666666666,457.63333333333327,280.59999999999997,297.8666666666666,387.0333333333333,483.3333333333333,529.6666666666666,811.3333333333334,541.0,653.6666666666666,1314.3333333333333,267.0,272.3333333333333,418.3333333333333,251.66666666666666,258.3333333333333,284.0,156.08615533510843,377.82119727134705,480.291644970576,290.5192286968231,848.3310092290243,942.1170753637949
max_iter_160_0001,0,0.999,0.2,1,True,True,True,10000,0.9,3000.0,160,40,16,40,0.6,0.001,0.03,0.1,0.3,MIXED,MIXED,20,1,288.6333333333334,299.2,448.09999999999997,280.59999999999997,293.43333333333334,364.5666666666666,483.3333333333333,532.0,797.0,541.0,660.3333333333334,1140.6666666666667,267.0,273.3333333333333,409.3333333333333,251.66666666666666,252.66666666666666,278.3333333333333,172.7790073553721,396.5091434319814,794.4738547801971,350.26854062080383,886.8974616527557,1700.8192185560863
max_iter_160_0002,0,0.999,0.2,1,True,True,True,10000,0.9,3000.0,160,40,16,80,0.6,0.001,0.03,0.1,0.3,MIXED,MIXED,20,1,288.6333333333334,299.2,400.29999999999995,280.59999999999997,294.49999999999994,374.59999999999997,483.3333333333333,532.0,721.0,541.0,668.0,1175.0,267.0,273.3333333333333,364.6666666666667,251.66666666666666,253.0,285.6666666666667,269.58431537946063,400.71762720743817,1942.8756646315258,534.9634448687235,1387.3918056488037,4191.18867746989
max_iter_160_0003,0,0.999,0.2,1,True,True,True,10000,0.9,3000.0,160,40,16,160,0.6,0.001,0.03,0.1,0.3,MIXED,MIXED,20,1,288.6333333333334,301.2666666666667,438.3,280.59999999999997,294.43333333333334,357.7333333333333,483.3333333333333,519.6666666666666,786.0,541.0,670.3333333333334,1099.3333333333333,267.0,277.0,399.6666666666667,251.66666666666666,252.66666666666666,275.3333333333333,154.87154070536295,540.7633303801218,1893.6403899987538,329.62625964482623,1597.0488505363464,5039.551617940267
