eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
0,0.999,0.2,1,False,True,True,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,292.43333333333334,390.09999999999997,827.9,,,,467.3333333333333,688.0,1454.0,,,,273.0,357.0,758.3333333333334,,,,8.254596948623657,20.006399472554524,41.09141286214193,,,
0,0.999,0.2,1,False,True,False,20,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,296.6333333333334,400.20000000000005,835.0333333333333,,,,485.3333333333333,693.0,1492.3333333333333,,,,275.6666666666667,367.6666666666667,762.0,,,,7.886952638626099,18.022354523340862,33.31232833862305,,,
0,0.999,0.2,1,False,True,False,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,295.9666666666667,399.09999999999997,846.5666666666666,,,,493.6666666666667,718.0,1442.6666666666667,,,,274.0,363.6666666666667,780.3333333333334,,,,9.663658380508423,18.31147027015686,28.851862907409668,,,
0,0.999,0.2,1,False,True,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,291.2,403.9666666666667,773.5666666666666,,,,470.0,625.6666666666666,1384.6666666666667,,,,271.3333333333333,379.3333333333333,705.6666666666666,,,,9.023680289586386,18.530394474665325,30.87431271870931,,,
0,0.999,0.2,1,False,False,True,20,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,289.6666666666667,396.76666666666665,769.1,,,,481.6666666666667,694.6666666666666,1370.0,,,,268.3333333333333,363.6666666666667,702.3333333333334,,,,8.372550169626871,19.957948287328083,37.09230478604635,,,
0,0.999,0.2,1,False,False,True,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,306.0,402.3666666666666,777.7333333333332,,,,369.0,636.6666666666666,1354.3333333333333,,,,299.0,376.3333333333333,713.6666666666666,,,,15.511624892552694,24.154002745946247,72.43184113502502,,,
0,0.999,0.2,1,False,False,True,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,290.3666666666666,376.76666666666665,769.4,,,,485.6666666666667,665.6666666666666,1352.0,,,,268.6666666666667,344.6666666666667,704.6666666666666,,,,8.661787350972494,31.11596481005351,38.51725141207377,,,
0,0.999,0.2,1,False,False,False,20,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,290.0333333333333,338.66666666666663,829.4,,,,485.3333333333333,605.6666666666666,1466.0,,,,268.3333333333333,309.0,758.6666666666666,,,,10.031409819920858,16.253662904103596,32.43288127581278,,,
0,0.999,0.2,1,False,False,False,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,306.0,393.1666666666667,829.5,,,,369.0,673.6666666666666,1464.0,,,,299.0,362.0,759.0,,,,8.437946001688639,17.36905288696289,34.43831857045492,,,
0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,291.06666666666666,396.0666666666666,841.3666666666667,,,,489.6666666666667,672.6666666666666,1516.6666666666667,,,,269.0,365.3333333333333,766.3333333333334,,,,9.534607330958048,17.983025074005127,33.736527840296425,,,
