name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
observability_2_0000,0,0.999,0.2,1,True,True,True,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,288.6333333333334,316.46666666666664,528.4333333333333,280.59999999999997,313.9,408.06666666666666,483.3333333333333,560.6666666666666,949.3333333333334,541.0,760.0,1392.6666666666667,267.0,289.3333333333333,481.6666666666667,251.66666666666666,264.3333333333333,298.6666666666667,16.53848147392273,46.5167141755422,65.34339427947998,37.37252966562907,139.5382752418518,126.83937780062358
observability_2_0001,0,0.999,0.2,1,True,True,False,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,287.59999999999997,313.3,536.6,279.73333333333335,318.79999999999995,440.3,485.0,556.0,962.0,568.3333333333334,833.0,1511.0,265.6666666666667,286.3333333333333,489.3333333333333,247.66666666666666,261.6666666666667,321.3333333333333,15.945740381876627,29.849629720052082,54.36492586135864,35.73323710759481,62.286781231562294,115.58508721987407
observability_2_0002,0,0.999,0.2,1,True,False,True,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,286.2,335.46666666666664,629.4333333333333,280.96666666666664,329.3333333333333,476.8666666666666,462.0,585.6666666666666,1128.3333333333333,550.6666666666666,866.3333333333334,1618.6666666666667,266.6666666666667,307.6666666666667,574.0,251.0,269.6666666666667,350.0,17.764652967453003,35.26488574345907,62.217292070388794,34.65017692248026,84.35437369346619,169.36446102460226
observability_2_0003,0,0.999,0.2,1,True,False,False,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,284.8666666666666,345.5666666666666,673.1666666666666,276.26666666666665,336.63333333333327,526.0666666666666,478.6666666666667,614.6666666666666,1193.6666666666667,545.6666666666666,999.3333333333334,1717.6666666666667,263.3333333333333,315.6666666666667,615.3333333333334,246.33333333333334,263.0,393.6666666666667,14.699332555135092,30.87944730122884,64.2043498357137,34.618420918782554,71.62215121587117,142.98823595046997
observability_2_0004,0,0.999,0.2,1,False,True,True,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,291.59999999999997,368.5333333333333,857.5333333333332,283.6,357.7,741.3000000000001,483.0,607.3333333333334,1516.3333333333333,556.0,928.0,2052.0,270.3333333333333,342.0,784.3333333333334,253.33333333333334,294.3333333333333,595.6666666666666,19.42564256985982,31.425225416819256,53.68658963839213,29.208882331848145,71.68840956687927,149.87908824284872
observability_2_0005,0,0.999,0.2,1,False,True,False,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,295.09999999999997,411.6666666666667,782.5,290.06666666666666,358.4666666666667,819.5,443.0,723.6666666666666,1357.0,497.6666666666667,872.6666666666666,1919.0,278.6666666666667,377.0,718.6666666666666,267.0,301.3333333333333,697.3333333333334,18.606388807296753,31.09064507484436,64.17517797152202,29.07586447397868,66.00896445910136,123.31794746716817
observability_2_0006,0,0.999,0.2,1,False,False,True,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,291.6333333333334,361.3999999999999,756.3333333333334,283.90000000000003,339.59999999999997,732.1,483.3333333333333,644.0,1350.3333333333333,556.0,882.0,1987.0,270.3333333333333,330.0,690.3333333333334,253.66666666666666,279.3333333333333,592.6666666666666,19.323984146118164,32.91324281692505,63.24509151776632,33.641905864079796,76.03873213132222,155.74571736653647
observability_2_0007,0,0.999,0.2,1,False,False,False,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,306.0,352.6666666666667,835.1333333333332,286.6333333333334,352.26666666666665,775.5333333333333,369.0,565.6666666666666,1511.3333333333333,589.3333333333334,876.6666666666666,2235.3333333333335,299.0,329.0,760.0,253.0,294.0,613.3333333333334,11.513447841008505,29.79961848258972,63.274584452311196,30.860675891240437,54.79178714752197,122.17555300394694
