name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
kTest1_0010,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.1,0.1,0.05,0.1,0.3,MIXED,MIXED,5,292.43333333333334,380.8333333333333,821.2666666666668,289.6666666666667,386.8333333333333,903.1666666666666,467.3333333333333,682.3333333333334,1387.6666666666667,514.6666666666666,811.3333333333334,2182.6666666666665,273.0,347.3333333333333,758.3333333333334,264.6666666666667,339.6666666666667,761.0,25.13441514968872,47.15045380592346,86.50317613283794,48.895524978637695,92.51169753074646,189.19731879234314
kTest1_0011,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.1,0.1,0.05,0.1,0.3,MIXED,MIXED,8,292.3,382.8,735.6999999999999,287.3333333333333,402.3,940.3333333333334,487.0,579.0,1282.0,536.3333333333334,990.0,2182.3333333333335,270.6666666666667,361.0,675.0,259.6666666666667,337.0,802.3333333333334,21.794702768325806,41.15448236465454,70.6507207552592,46.90794356664022,97.5984292825063,151.68620308240256
kTest1_0012,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.02,0.1,0.3,MIXED,MIXED,3,292.1666666666667,389.43333333333334,797.8000000000001,292.1333333333334,498.7333333333333,824.0666666666666,488.6666666666667,654.3333333333334,1372.0,524.3333333333334,1426.3333333333333,2318.6666666666665,270.3333333333333,360.0,734.0,266.3333333333333,395.6666666666667,658.0,17.888149340947468,37.88056707382202,58.471162954966225,39.3598849773407,43.563659032185875,143.6911879380544
kTest1_0013,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.02,0.1,0.3,MIXED,MIXED,5,314.3333333333333,380.49999999999994,806.3333333333334,285.90000000000003,420.76666666666665,877.5333333333333,434.3333333333333,682.0,1427.3333333333333,582.0,1009.6666666666666,2037.3333333333333,301.0,347.0,737.3333333333334,253.0,355.3333333333333,748.6666666666666,20.086220343907673,37.077927907307945,74.58302005132039,39.47380518913269,75.468097448349,141.43502505620322
kTest1_0014,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.02,0.1,0.3,MIXED,MIXED,8,290.0333333333333,366.76666666666665,759.7666666666668,283.3666666666666,411.0333333333333,879.9666666666667,485.3333333333333,556.6666666666666,1336.6666666666667,541.6666666666666,1077.3333333333333,2217.6666666666665,268.3333333333333,345.6666666666667,695.6666666666666,254.66666666666666,337.0,731.3333333333334,22.647242069244385,33.483814001083374,73.59337997436523,43.651644786198936,73.9945186773936,147.13421336809793
kTest1_0015,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.03,0.1,0.3,MIXED,MIXED,3,296.3333333333333,372.09999999999997,797.2333333333332,303.3333333333333,394.90000000000003,814.1666666666666,440.3333333333333,655.0,1378.3333333333333,558.3333333333334,892.0,2165.6666666666665,280.3333333333333,340.6666666666667,732.6666666666666,275.0,339.6666666666667,664.0,11.82987634340922,37.71876525878906,67.47351678212483,35.108898878097534,73.68796992301941,145.2946570714315
kTest1_0016,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.03,0.1,0.3,MIXED,MIXED,5,306.59999999999997,342.90000000000003,797.7666666666668,295.26666666666665,431.5,903.5,420.0,507.0,1437.6666666666667,615.6666666666666,871.0,2483.0,294.0,324.6666666666667,726.6666666666666,259.6666666666667,382.6666666666667,728.0,17.1482146581014,36.76541789372762,75.56713875134785,40.33369159698486,70.21785004933675,151.33236519495645
kTest1_0017,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.03,0.1,0.3,MIXED,MIXED,8,291.06666666666666,382.3333333333333,783.6,285.3,394.09999999999997,845.8333333333334,489.6666666666667,643.3333333333334,1413.0,537.0,875.0,1990.3333333333333,269.0,353.3333333333333,713.6666666666666,257.3333333333333,340.6666666666667,718.6666666666666,23.953481674194336,37.395473877588906,74.32779002189636,39.448334296544395,71.97815712292989,143.92023332913718
kTest1_0018,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.04,0.1,0.3,MIXED,MIXED,3,298.0,391.56666666666666,846.4666666666666,293.09999999999997,410.06666666666666,849.7666666666668,418.0,669.6666666666666,1441.6666666666667,594.0,791.6666666666666,1885.6666666666667,284.6666666666667,360.6666666666667,780.3333333333334,259.6666666666667,367.6666666666667,734.6666666666666,13.710303465525309,30.582345406214397,61.87295603752136,34.931763887405396,71.09290035565694,120.19285949071248
kTest1_0019,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,20,10,2,20,0.3,0.1,0.04,0.1,0.3,MIXED,MIXED,5,303.23333333333335,365.5666666666666,850.8333333333334,294.7,412.43333333333334,822.8666666666667,395.3333333333333,610.6666666666666,1494.3333333333333,544.0,1061.3333333333333,2276.6666666666665,293.0,338.3333333333333,779.3333333333334,267.0,340.3333333333333,661.3333333333334,14.939431508382162,35.91636371612549,77.64054298400879,36.62969048817953,73.74374993642171,146.82149068514505
