name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
popsize_0020,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,5,4,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,369.3,593.7333333333333,1147.1666666666665,470.76666666666665,783.4,1217.1,636.0,999.3333333333334,2027.6666666666667,1563.6666666666667,2470.0,3516.0,339.6666666666667,548.6666666666666,1049.3333333333333,349.3333333333333,596.0,961.6666666666666,0.7199648221333822,1.1495718955993652,1.9786473115285237,1.778432289759318,2.874022960662842,4.600058635075887
popsize_0021,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,5,4,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,324.8666666666666,563.3666666666667,1082.0,472.29999999999995,728.8666666666667,1235.6666666666667,479.6666666666667,956.6666666666666,1952.0,1327.0,2299.6666666666665,3851.6666666666665,307.6666666666667,519.6666666666666,985.3333333333334,377.3333333333333,554.3333333333334,945.0,1.2938843568166096,2.0937201182047525,3.3805585702260337,3.341100295384725,5.618555068969727,7.88727068901062
popsize_0022,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,5,4,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,367.3,567.6,1042.9666666666667,384.3666666666666,687.4666666666666,1222.8666666666666,538.0,972.0,1786.6666666666667,765.6666666666666,2146.6666666666665,3834.6666666666665,348.3333333333333,522.6666666666666,960.3333333333334,342.0,525.3333333333334,932.6666666666666,1.3796539306640625,2.3568384647369385,3.8871006965637207,3.056556304295858,5.205443223317464,8.99632747968038
popsize_0023,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,5,4,10,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,341.70000000000005,562.5999999999999,1080.0,364.5,712.8333333333334,1252.1333333333332,438.0,982.0,1842.0,750.0,1950.3333333333333,3845.3333333333335,331.0,516.0,995.3333333333334,321.6666666666667,575.3333333333334,964.0,1.3047246138254802,2.1357213656107583,3.984454870223999,2.8711121877034507,5.19904351234436,9.237094084421793
popsize_0024,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,5,4,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,356.3,548.2666666666665,985.1999999999999,411.8333333333333,646.6666666666666,1227.2333333333333,620.0,937.6666666666666,1698.0,890.3333333333334,1753.6666666666667,3875.3333333333335,327.0,505.0,906.0,358.6666666666667,523.6666666666666,933.0,1.1522079308827717,4.072860638300578,7.562560478846232,4.641208648681641,8.451343456904093,10.786502917607626
popsize_0025,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,5,4,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,335.36666666666673,567.1,1057.4999999999998,360.3,681.1666666666666,1237.8,482.6666666666667,937.0,1878.0,678.0,2005.6666666666667,3792.0,319.0,526.0,966.3333333333334,325.0,534.0,954.0,2.293907642364502,4.134259462356567,6.963228543599446,5.444324652353923,9.899871110916138,18.18393937746684
popsize_0026,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,5,4,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,326.6333333333334,488.4666666666667,1041.1666666666667,370.0999999999999,547.3666666666667,1156.9666666666667,500.3333333333333,822.6666666666666,1813.6666666666667,992.0,1525.6666666666667,3175.6666666666665,307.3333333333333,451.3333333333333,955.3333333333334,301.0,438.6666666666667,932.6666666666666,2.433988650639852,4.060323238372803,7.706252733866374,5.33054534594218,8.563890218734741,16.317424535751343
popsize_0027,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,2,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,3,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0028,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,2,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,,,,,,,,,,,,,,,,,,,,,,,,
popsize_0029,0,0.999,0.2,1,False,False,False,10000,0.9,3000.0,5,10,2,5,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,8,,,,,,,,,,,,,,,,,,,,,,,,
