name,eps,gamma,alpha,beta,comm_dones,see_dones,see_intent,comm_range,phi,incomplete_penalty,popsize,num_parent,num_elite,max_iter,operator_threshold,adaptive_var_threshold,operator_step_size,start_weight,mutation_rate,crossover_function,mutation_function,max_quiescence,"score (5, 2)","score (10, 2)","score (20, 2)","score (5, 5)","score (10, 5)","score (20, 5)","totalcost (5, 2)","totalcost (10, 2)","totalcost (20, 2)","totalcost (5, 5)","totalcost (10, 5)","totalcost (20, 5)","minmax (5, 2)","minmax (10, 2)","minmax (20, 2)","minmax (5, 5)","minmax (10, 5)","minmax (20, 5)","elapsed (5, 2)","elapsed (10, 2)","elapsed (20, 2)","elapsed (5, 5)","elapsed (10, 5)","elapsed (20, 5)"
commrange_0020,0,0.999,0.2,1,True,False,True,40,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,289.13333333333327,347.26666666666665,713.6,274.73333333333335,338.73333333333335,541.1,479.3333333333333,580.6666666666666,1265.0,545.3333333333334,999.3333333333334,1829.0,268.0,321.3333333333333,652.3333333333334,244.66666666666666,265.3333333333333,398.0,9.500472863515219,19.121192455291748,38.89617967605591,19.802241563796997,45.1985076268514,87.92310349146526
commrange_0021,0,0.999,0.2,1,True,False,True,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,285.26666666666665,358.26666666666665,692.5,281.0,326.59999999999997,508.3333333333333,479.6666666666667,606.6666666666666,1228.0,551.0,893.0,1690.3333333333333,263.6666666666667,330.6666666666667,633.0,251.0,263.6666666666667,377.0,8.50836451848348,19.82704448699951,37.215364933013916,19.011396010716755,43.67740726470947,100.23311225573222
commrange_0022,0,0.999,0.2,1,True,False,True,75,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,284.7,325.40000000000003,616.3666666666667,280.93333333333334,330.06666666666666,529.5,474.0,581.0,1081.6666666666667,550.3333333333334,921.6666666666666,1596.0,263.6666666666667,297.0,564.6666666666666,251.0,264.3333333333333,411.0,9.586235761642456,18.08947428067525,36.22849051157633,18.42272671063741,42.0946429570516,91.77237788836162
commrange_0023,0,0.999,0.2,1,True,False,True,10000,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,284.7,333.6666666666667,696.3333333333334,276.03333333333336,323.8666666666666,514.3333333333334,474.0,594.6666666666666,1257.3333333333333,543.3333333333334,859.6666666666666,1759.3333333333333,263.6666666666667,304.6666666666667,634.0,246.33333333333334,264.3333333333333,376.0,8.202189445495605,19.13517705599467,37.68351380030314,19.808163166046143,42.08972907066345,96.16724634170532
commrange_0024,0,0.999,0.2,1,True,False,False,5,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,291.9666666666667,344.5333333333333,777.1999999999999,292.5333333333333,397.06666666666666,715.0999999999999,486.6666666666667,622.3333333333334,1394.0,510.3333333333333,892.6666666666666,1985.0,270.3333333333333,313.6666666666667,708.6666666666666,268.3333333333333,342.0,574.0,9.630724906921387,17.446020046869915,35.16554625829061,19.697648366292317,39.38439098993937,82.48073474566142
commrange_0025,0,0.999,0.2,1,True,False,False,10,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,285.9,386.0,791.0666666666666,295.8666666666666,410.8666666666666,694.0,480.0,686.0,1400.6666666666667,429.6666666666667,1132.6666666666667,2140.0,264.3333333333333,352.6666666666667,723.3333333333334,281.0,330.6666666666667,533.3333333333334,14.582360108693441,16.593150059382122,35.408144315083824,23.561847527821858,46.07968783378601,85.9925598303477
commrange_0026,0,0.999,0.2,1,True,False,False,20,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,286.5,333.93333333333334,746.1999999999999,291.43333333333334,359.90000000000003,586.3000000000001,480.0,573.3333333333334,1345.0,649.3333333333334,1046.0,2014.0,265.0,307.3333333333333,679.6666666666666,251.66666666666666,283.6666666666667,427.6666666666667,8.344268480936686,16.608957370122273,34.27355488141378,24.444648504257202,40.64934229850769,79.62558603286743
commrange_0027,0,0.999,0.2,1,True,False,False,30,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,284.93333333333334,338.6333333333333,628.9333333333333,285.79999999999995,346.09999999999997,552.9666666666666,479.3333333333333,587.3333333333334,1120.3333333333333,617.0,1013.0,1812.6666666666667,263.3333333333333,311.0,574.3333333333334,249.0,272.0,413.0,8.981592893600464,15.472535610198975,34.09833574295044,21.822646299997967,42.401594718297325,79.13267334302266
commrange_0028,0,0.999,0.2,1,True,False,False,40,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,285.1666666666667,338.2,689.2333333333332,283.46666666666664,337.59999999999997,569.9,478.6666666666667,592.0,1237.3333333333333,566.6666666666666,994.0,1940.0,263.6666666666667,310.0,628.3333333333334,252.0,264.6666666666667,417.6666666666667,8.57066305478414,16.20275902748108,35.61162916819254,20.862865289052326,36.139899253845215,68.34079964955647
commrange_0029,0,0.999,0.2,1,True,False,False,50,0.9,3000.0,20,10,2,20,0.6,0.1,0.05,0.1,0.3,MIXED,MIXED,5,289.6666666666667,335.73333333333335,722.5333333333333,276.5,352.76666666666665,534.7333333333332,481.6666666666667,606.3333333333334,1294.3333333333333,545.0,1043.6666666666667,1801.3333333333333,268.3333333333333,305.6666666666667,659.0,246.66666666666666,276.0,394.0,9.18763772646586,16.842504580815632,35.41062521934509,18.831703265508015,38.88558181126913,72.70118975639343
